GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(CrabDuo),ActionsCount(DrawAndDiscard),ActionsCount(FishDuo),ActionsCount(SwimmerSharkDuo),ActionsCount(Stop),ActionsCount(LastChance),ActionsCount(BoatDuo),cardTypeCount(MULTIPLIER),cardTypeCount(COLLECTOR),cardTypeCount(MERMAID),cardTypeCount(DUO),cardSuiteCount(PENGUIN),cardSuiteCount(SWIMMER),cardSuiteCount(SHELL),cardSuiteCount(SHARK),cardSuiteCount(FISH),cardSuiteCount(OCTOPUS),cardSuiteCount(SAILOR),cardSuiteCount(MERMAID),cardSuiteCount(BOAT),cardSuiteCount(CRAB),cardColorCount(LIGHT_ORANGE),cardColorCount(WHITE),cardColorCount(PINK),cardColorCount(LIGHT_BLUE),cardColorCount(BLUE),cardColorCount(BLACK),cardColorCount(YELLOW),cardColorCount(PURPLE),cardColorCount(GREEN),cardColorCount(GREY),cardColorCount(ORANGE),ScoresPerRound(ScoresPerRound)
802554088,SeaSaltPaper,5,GAME_OVER,449,24,4,4670,seasaltpaper-4P-32,26.0,31.0,33.0,20.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,89,3,7,1,5,8,11,45,11,80,12,12,21,11,17,9,10,11,25,19,12,11,7,25,25,18,15,6,14,11,3,"[9.0, 2.0, 3.0, 7.0, 18.0, 8.0, 5.0, 9.0, 20.0, 10.0, 14.0, 12.0, 23.0, 19.0, 18.0, 14.0, 26.0, 22.0, 20.0, 24.0, 31.0, 26.0, 20.0, 33.0]"
802554088,SeaSaltPaper,5,GAME_OVER,438,28,4,4671,seasaltpaper-4P-32,31.0,29.0,29.0,21.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,83,4,10,2,4,7,10,40,13,78,8,11,19,11,15,8,10,13,26,20,10,13,7,28,23,14,18,7,10,8,3,"[8.0, 3.0, 8.0, 3.0, 10.0, 4.0, 9.0, 15.0, 20.0, 7.0, 12.0, 17.0, 21.0, 18.0, 14.0, 20.0, 28.0, 23.0, 19.0, 25.0, 29.0, 31.0, 21.0, 29.0]"
802554088,SeaSaltPaper,5,GAME_OVER,450,29,4,4672,seasaltpaper-4P-32,35.0,13.0,29.0,37.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,93,3,9,1,5,5,13,43,13,70,9,12,18,12,16,11,12,13,20,16,13,13,7,28,20,12,13,10,11,9,3,"[2.0, 2.0, 9.0, 3.0, 4.0, 5.0, 13.0, 12.0, 6.0, 10.0, 21.0, 18.0, 8.0, 18.0, 24.0, 21.0, 10.0, 29.0, 26.0, 23.0, 13.0, 35.0, 37.0, 29.0]"
802554088,SeaSaltPaper,4,GAME_OVER,336,23,4,4673,seasaltpaper-4P-32,26.0,18.0,10.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,4,68,3,6,1,4,5,7,38,8,50,10,6,16,9,9,10,6,8,17,12,6,8,5,15,15,10,16,8,11,7,2,"[10.0, 2.0, 3.0, 2.0, 12.0, 11.0, 5.0, 4.0, 14.0, 19.0, 9.0, 5.0, 17.0, 23.0, 19.0, 6.0, 18.0, 26.0, 31.0, 10.0]"
802554088,SeaSaltPaper,3,GAME_OVER,320,28,4,4674,seasaltpaper-4P-32,17.0,11.0,33.0,17.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,63,3,5,0,4,5,9,34,7,42,9,6,15,7,9,9,5,7,14,11,5,7,4,15,11,8,9,9,12,10,2,"[2.0, 2.0, 2.0, 10.0, 7.0, 10.0, 10.0, 12.0, 8.0, 12.0, 12.0, 22.0, 11.0, 17.0, 17.0, 33.0]"
802554088,SeaSaltPaper,4,GAME_OVER,386,33,4,4675,seasaltpaper-4P-32,31.0,15.0,13.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,76,5,7,1,4,6,9,36,9,59,10,8,16,10,14,7,8,9,16,15,10,9,6,17,18,10,13,6,11,10,3,"[2.0, 3.0, 8.0, 3.0, 4.0, 6.0, 19.0, 5.0, 6.0, 15.0, 20.0, 7.0, 8.0, 26.0, 22.0, 10.0, 15.0, 31.0, 31.0, 13.0]"
802554088,SeaSaltPaper,3,GAME_OVER,307,41,4,4676,seasaltpaper-4P-32,34.0,18.0,14.0,24.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,57,2,5,0,4,3,6,24,7,39,5,7,12,8,4,5,6,7,12,10,6,7,3,14,12,7,7,5,8,5,2,"[4.0, 7.0, 8.0, 2.0, 6.0, 19.0, 10.0, 3.0, 15.0, 29.0, 13.0, 8.0, 18.0, 34.0, 24.0, 14.0]"
802554088,SeaSaltPaper,3,GAME_OVER,323,27,4,4677,seasaltpaper-4P-32,30.0,27.0,8.0,10.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,62,2,6,0,4,5,7,33,8,49,9,5,14,8,9,9,5,8,17,13,5,8,4,17,15,7,10,8,13,8,2,"[12.0, 3.0, 2.0, 3.0, 23.0, 5.0, 4.0, 4.0, 25.0, 17.0, 6.0, 6.0, 27.0, 30.0, 10.0, 8.0]"
802554088,SeaSaltPaper,5,GAME_OVER,421,16,4,4678,seasaltpaper-4P-32,30.0,20.0,21.0,33.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,4,84,5,7,2,4,5,12,43,14,77,9,11,18,11,21,13,9,14,22,18,8,14,6,28,22,16,16,9,13,11,3,"[3.0, 4.0, 2.0, 12.0, 6.0, 18.0, 5.0, 14.0, 15.0, 21.0, 9.0, 16.0, 17.0, 21.0, 16.0, 16.0, 19.0, 23.0, 26.0, 18.0, 20.0, 30.0, 33.0, 21.0]"
802554088,SeaSaltPaper,6,GAME_OVER,511,28,4,4679,seasaltpaper-4P-32,31.0,32.0,17.0,35.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,100,5,8,1,6,8,13,53,11,91,14,14,23,15,20,15,8,11,27,21,12,11,5,27,28,18,18,11,20,15,3,"[2.0, 10.0, 2.0, 2.0, 12.0, 12.0, 5.0, 4.0, 23.0, 13.0, 7.0, 6.0, 25.0, 22.0, 9.0, 8.0, 26.0, 25.0, 19.0, 10.0, 28.0, 27.0, 28.0, 12.0, 32.0, 31.0, 35.0, 17.0]"
