GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(BuildFromDiscard),ActionsCount(DiscardCard),ActionsCount(PlayCard),ActionsCount(BuildStage),Boards(Player 1 Board),Boards(Player 0 Board),Boards(Player 2 Board),Boards(Player 3 Board),CardTypeCount(CivilianStructures),CardTypeCount(ManufacturedGoods),CardTypeCount(MilitaryStructures),CardTypeCount(RawMaterials),CardTypeCount(Guilds),CardTypeCount(CommercialStructures),CardTypeCount(ScientificStructures),Resources(Clay),Resources(Wood_Ore),Resources(Ore),Resources(Textile),Resources(Wood),Resources(Wood_Clay),Resources(Wood_Stone),Resources(ScienceWild),Resources(Shield),Resources(Glass),Resources(Ore_Clay),Resources(Stone),Resources(Stone_Clay),Resources(Papyrus),Resources(Compass),Resources(RareWild),Resources(Coin),Resources(BasicWild),Resources(Stone_Ore),Resources(Cog),Resources(Tablet),Resources(Victory),ScoresPerRound(ScoresPerRound)
365636127,Wonders7,18,GAME_OVER,72,0,4,513,wonders7-4P-64,43.0,35.0,37.0,46.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,13,54,5,TheTempleOfArtemisInEphesus,ThePyramidsOfGiza,TheMausoleumOfHalicarnassus,TheLighthouseOfAlexandria,12,3,9,12,2,9,7,5,0,2,2,6,0,0,1,18,2,1,4,1,2,3,0,82,1,0,1,3,91,"[2.0, 4.0, 1.0, 2.0, 2.0, 4.0, 4.0, 2.0, 2.0, 5.0, 4.0, 2.0, 5.0, 8.0, 6.0, 2.0, 6.0, 9.0, 7.0, 1.0, 6.0, 9.0, 7.0, 1.0, 6.0, 9.0, 7.0, 1.0, 7.0, 14.0, 9.0, 0.0, 7.0, 14.0, 13.0, 0.0, 10.0, 15.0, 12.0, 1.0, 11.0, 14.0, 15.0, 4.0, 11.0, 15.0, 15.0, 5.0, 15.0, 23.0, 25.0, 15.0, 14.0, 24.0, 27.0, 21.0, 19.0, 29.0, 33.0, 28.0, 19.0, 35.0, 35.0, 28.0, 24.0, 41.0, 39.0, 33.0, 25.0, 45.0, 41.0, 38.0, 35.0, 43.0, 46.0, 37.0]"
-504128202,Wonders7,18,GAME_OVER,72,0,4,514,wonders7-4P-64,35.0,41.0,35.0,30.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,23,48,1,ThePyramidsOfGiza,TheMausoleumOfHalicarnassus,TheHangingGardensOfBabylon,TheTempleOfArtemisInEphesus,10,2,9,10,1,8,8,5,0,4,2,4,0,1,0,18,0,1,0,1,2,4,1,99,0,0,1,3,66,"[1.0, 4.0, 1.0, 1.0, 2.0, 4.0, 1.0, 2.0, 5.0, 5.0, 2.0, 2.0, 5.0, 5.0, 2.0, 3.0, 4.0, 6.0, 3.0, 4.0, 4.0, 6.0, 3.0, 7.0, 2.0, 8.0, 3.0, 8.0, 4.0, 8.0, 4.0, 9.0, 8.0, 11.0, 8.0, 9.0, 7.0, 13.0, 7.0, 11.0, 7.0, 18.0, 7.0, 12.0, 10.0, 19.0, 8.0, 15.0, 17.0, 15.0, 14.0, 17.0, 22.0, 17.0, 14.0, 22.0, 29.0, 21.0, 20.0, 25.0, 36.0, 29.0, 21.0, 26.0, 42.0, 30.0, 24.0, 29.0, 43.0, 31.0, 25.0, 30.0, 41.0, 35.0, 30.0, 35.0]"
953261593,Wonders7,18,GAME_OVER,72,0,4,515,wonders7-4P-64,46.0,52.0,52.0,40.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,10,60,2,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheColossusOfRhodes,TheHangingGardensOfBabylon,12,5,10,11,5,7,10,5,0,3,2,3,0,1,1,18,2,1,5,0,1,5,1,68,0,0,3,3,86,"[1.0, 4.0, 4.0, 1.0, 1.0, 7.0, 5.0, 1.0, 2.0, 8.0, 5.0, 1.0, 2.0, 8.0, 5.0, 1.0, 2.0, 8.0, 6.0, 0.0, 2.0, 8.0, 6.0, 1.0, 5.0, 6.0, 6.0, 3.0, 8.0, 5.0, 12.0, 7.0, 9.0, 6.0, 14.0, 8.0, 10.0, 6.0, 15.0, 8.0, 15.0, 9.0, 18.0, 11.0, 15.0, 11.0, 17.0, 11.0, 19.0, 24.0, 20.0, 22.0, 27.0, 28.0, 23.0, 22.0, 37.0, 32.0, 23.0, 28.0, 42.0, 38.0, 29.0, 33.0, 46.0, 39.0, 30.0, 36.0, 54.0, 42.0, 36.0, 39.0, 52.0, 46.0, 40.0, 52.0]"
1186990005,Wonders7,18,GAME_OVER,72,0,4,516,wonders7-4P-64,43.0,37.0,41.0,40.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,17,53,2,TheLighthouseOfAlexandria,TheColossusOfRhodes,TheTempleOfArtemisInEphesus,TheMausoleumOfHalicarnassus,12,3,8,9,2,6,13,4,0,5,2,4,0,0,1,15,2,0,1,0,2,4,1,79,0,0,4,5,75,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 5.0, 2.0, 3.0, 4.0, 8.0, 5.0, 3.0, 4.0, 8.0, 5.0, 3.0, 4.0, 9.0, 5.0, 3.0, 5.0, 10.0, 3.0, 4.0, 4.0, 12.0, 3.0, 4.0, 7.0, 13.0, 6.0, 5.0, 10.0, 11.0, 10.0, 7.0, 10.0, 14.0, 11.0, 8.0, 9.0, 14.0, 17.0, 9.0, 13.0, 14.0, 21.0, 15.0, 20.0, 19.0, 27.0, 20.0, 21.0, 24.0, 30.0, 24.0, 29.0, 31.0, 31.0, 24.0, 30.0, 34.0, 35.0, 32.0, 34.0, 35.0, 39.0, 38.0, 35.0, 37.0, 37.0, 43.0, 40.0, 41.0]"
76003042,Wonders7,18,GAME_OVER,72,0,4,517,wonders7-4P-64,39.0,37.0,44.0,40.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,12,59,1,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,TheColossusOfRhodes,ThePyramidsOfGiza,13,3,11,10,4,10,8,3,0,4,1,6,0,1,1,24,1,1,1,1,1,1,1,66,1,0,2,5,81,"[1.0, 0.0, 1.0, 1.0, 4.0, 0.0, 1.0, 2.0, 4.0, 1.0, 1.0, 3.0, 7.0, 1.0, 5.0, 4.0, 10.0, 2.0, 5.0, 5.0, 11.0, 1.0, 5.0, 5.0, 13.0, 0.0, 5.0, 5.0, 12.0, 0.0, 7.0, 4.0, 17.0, 1.0, 6.0, 5.0, 18.0, 5.0, 7.0, 7.0, 19.0, 9.0, 8.0, 7.0, 19.0, 12.0, 10.0, 7.0, 17.0, 17.0, 14.0, 18.0, 22.0, 19.0, 14.0, 23.0, 21.0, 22.0, 19.0, 28.0, 22.0, 28.0, 27.0, 29.0, 24.0, 34.0, 34.0, 36.0, 27.0, 40.0, 41.0, 40.0, 37.0, 39.0, 40.0, 44.0]"
524340895,Wonders7,18,GAME_OVER,74,0,4,518,wonders7-4P-64,42.0,39.0,44.0,45.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,13,57,4,TheLighthouseOfAlexandria,ThePyramidsOfGiza,TheMausoleumOfHalicarnassus,TheTempleOfArtemisInEphesus,14,3,10,11,4,6,9,4,0,4,2,3,0,1,1,19,2,1,3,0,2,4,0,60,2,0,1,4,96,"[4.0, 1.0, 4.0, 1.0, 4.0, 2.0, 4.0, 2.0, 4.0, 5.0, 4.0, 2.0, 4.0, 8.0, 4.0, 1.0, 4.0, 8.0, 5.0, 1.0, 5.0, 8.0, 5.0, 2.0, 8.0, 9.0, 4.0, 2.0, 8.0, 8.0, 5.0, 6.0, 6.0, 11.0, 9.0, 9.0, 8.0, 11.0, 10.0, 12.0, 7.0, 11.0, 15.0, 15.0, 8.0, 14.0, 15.0, 14.0, 17.0, 21.0, 16.0, 22.0, 21.0, 28.0, 25.0, 26.0, 22.0, 34.0, 33.0, 32.0, 26.0, 39.0, 34.0, 39.0, 27.0, 42.0, 38.0, 40.0, 29.0, 44.0, 41.0, 40.0, 39.0, 42.0, 45.0, 44.0]"
-1681663333,Wonders7,18,GAME_OVER,72,0,4,519,wonders7-4P-64,41.0,39.0,36.0,39.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,16,54,2,TheHangingGardensOfBabylon,TheTempleOfArtemisInEphesus,TheMausoleumOfHalicarnassus,TheStatueOfZeusInOlympia,12,4,11,9,2,7,9,4,0,5,2,2,0,1,1,22,1,1,2,1,3,1,0,79,0,0,4,4,85,"[2.0, 4.0, 1.0, 1.0, 5.0, 4.0, 1.0, 1.0, 5.0, 7.0, 0.0, 1.0, 5.0, 7.0, 0.0, 1.0, 6.0, 7.0, 0.0, 3.0, 6.0, 7.0, 1.0, 4.0, 6.0, 9.0, 1.0, 4.0, 9.0, 8.0, 2.0, 8.0, 10.0, 8.0, 2.0, 7.0, 11.0, 10.0, 6.0, 10.0, 12.0, 10.0, 10.0, 12.0, 14.0, 11.0, 11.0, 13.0, 26.0, 18.0, 22.0, 13.0, 30.0, 18.0, 29.0, 18.0, 32.0, 17.0, 34.0, 17.0, 33.0, 21.0, 36.0, 19.0, 40.0, 26.0, 37.0, 24.0, 41.0, 28.0, 40.0, 26.0, 39.0, 41.0, 39.0, 36.0]"
366352975,Wonders7,18,GAME_OVER,72,0,4,520,wonders7-4P-64,33.0,38.0,38.0,43.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,21,49,2,TheStatueOfZeusInOlympia,TheTempleOfArtemisInEphesus,TheColossusOfRhodes,TheLighthouseOfAlexandria,8,4,7,10,4,9,7,6,0,2,2,4,0,0,0,13,2,1,4,0,2,0,1,94,0,0,4,3,70,"[2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 6.0, 3.0, 2.0, 3.0, 6.0, 4.0, 2.0, 3.0, 6.0, 5.0, 2.0, 4.0, 6.0, 8.0, 4.0, 4.0, 7.0, 7.0, 4.0, 4.0, 10.0, 7.0, 5.0, 7.0, 11.0, 7.0, 6.0, 6.0, 12.0, 10.0, 7.0, 9.0, 13.0, 12.0, 8.0, 12.0, 14.0, 17.0, 21.0, 19.0, 19.0, 23.0, 26.0, 24.0, 24.0, 24.0, 31.0, 25.0, 32.0, 28.0, 35.0, 25.0, 33.0, 30.0, 36.0, 26.0, 34.0, 35.0, 39.0, 28.0, 38.0, 33.0, 43.0, 38.0]"
-149898017,Wonders7,18,GAME_OVER,72,0,4,521,wonders7-4P-64,39.0,45.0,43.0,42.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,23,45,4,TheStatueOfZeusInOlympia,ThePyramidsOfGiza,TheTempleOfArtemisInEphesus,TheColossusOfRhodes,12,4,8,8,3,4,6,5,0,3,1,4,0,0,1,15,1,1,2,0,3,0,0,97,0,0,4,2,93,"[2.0, 4.0, 2.0, 4.0, 2.0, 5.0, 2.0, 4.0, 3.0, 6.0, 5.0, 5.0, 3.0, 6.0, 5.0, 6.0, 4.0, 6.0, 5.0, 6.0, 5.0, 6.0, 5.0, 7.0, 4.0, 4.0, 7.0, 7.0, 4.0, 6.0, 13.0, 7.0, 7.0, 6.0, 14.0, 5.0, 11.0, 7.0, 15.0, 8.0, 12.0, 11.0, 17.0, 9.0, 12.0, 14.0, 21.0, 10.0, 19.0, 18.0, 27.0, 23.0, 27.0, 23.0, 31.0, 23.0, 32.0, 31.0, 32.0, 28.0, 39.0, 37.0, 33.0, 30.0, 40.0, 40.0, 37.0, 32.0, 41.0, 41.0, 38.0, 33.0, 45.0, 39.0, 42.0, 43.0]"
-114510349,Wonders7,18,GAME_OVER,72,0,4,522,wonders7-4P-64,47.0,31.0,39.0,40.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,18,53,1,TheTempleOfArtemisInEphesus,ThePyramidsOfGiza,TheHangingGardensOfBabylon,TheMausoleumOfHalicarnassus,11,3,10,9,3,9,8,5,0,2,2,4,0,1,0,19,1,1,2,1,2,4,1,86,1,0,1,4,77,"[4.0, 0.0, 1.0, 1.0, 4.0, 1.0, 2.0, 2.0, 7.0, 1.0, 1.0, 2.0, 7.0, 1.0, 1.0, 2.0, 10.0, 3.0, 2.0, 3.0, 11.0, 3.0, 1.0, 4.0, 10.0, 2.0, 5.0, 4.0, 11.0, 3.0, 5.0, 3.0, 11.0, 3.0, 4.0, 6.0, 12.0, 2.0, 6.0, 9.0, 16.0, 2.0, 6.0, 9.0, 19.0, 3.0, 10.0, 12.0, 16.0, 17.0, 17.0, 24.0, 15.0, 22.0, 19.0, 27.0, 20.0, 21.0, 21.0, 28.0, 25.0, 27.0, 29.0, 29.0, 26.0, 36.0, 35.0, 34.0, 27.0, 37.0, 40.0, 35.0, 31.0, 47.0, 40.0, 39.0]"
-683086766,Wonders7,18,GAME_OVER,72,0,4,523,wonders7-4P-64,43.0,35.0,35.0,43.0,wonders7-4P-64,wonders7-4P-64,wonders7-4P-64,0,10,58,4,TheLighthouseOfAlexandria,ThePyramidsOfGiza,TheHangingGardensOfBabylon,TheStatueOfZeusInOlympia,13,6,10,10,4,8,7,6,0,3,2,4,0,1,1,21,3,1,3,0,2,1,1,47,2,0,4,2,92,"[1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 5.0, 0.0, 2.0, 1.0, 6.0, 3.0, 3.0, 1.0, 6.0, 4.0, 3.0, 2.0, 6.0, 4.0, 4.0, 5.0, 6.0, 4.0, 2.0, 4.0, 9.0, 8.0, 1.0, 4.0, 9.0, 9.0, 0.0, 7.0, 9.0, 10.0, 5.0, 12.0, 8.0, 14.0, 6.0, 12.0, 9.0, 15.0, 6.0, 13.0, 12.0, 14.0, 11.0, 16.0, 24.0, 11.0, 18.0, 24.0, 23.0, 20.0, 18.0, 24.0, 28.0, 23.0, 23.0, 27.0, 32.0, 29.0, 26.0, 33.0, 36.0, 34.0, 31.0, 38.0, 38.0, 37.0, 35.0, 43.0, 43.0, 35.0]"
